Country,ProvinceName,PostalCode,PostalArea
South Africa,KwaZulu-Natal,4344,Verulam
South Africa,KwaZulu-Natal,4348,Ondini
South Africa,KwaZulu-Natal,4349,Ezindlovini
South Africa,KwaZulu-Natal,4363,Thembalihle
South Africa,KwaZulu-Natal,4378,Undetermined
South Africa,KwaZulu-Natal,4380,Maidstone
South Africa,KwaZulu-Natal,4381,Shakashead
South Africa,KwaZulu-Natal,4390,Compensations
South Africa,KwaZulu-Natal,4391,Umhlali
South Africa,KwaZulu-Natal,4399,Desainagar
South Africa,KwaZulu-Natal,4400,Hambanathi heights
South Africa,KwaZulu-Natal,4405,Desainagar
South Africa,KwaZulu-Natal,4406,Maidstone
South Africa,KwaZulu-Natal,4418,Zimbali
South Africa,KwaZulu-Natal,4420,Sheffield beach
South Africa,KwaZulu-Natal,4422,Zimbali lodge
South Africa,KwaZulu-Natal,4430,Shakaskraal
South Africa,KwaZulu-Natal,4431,Etete
South Africa,KwaZulu-Natal,4444,Undetermined
South Africa,KwaZulu-Natal,4449,Kwadukuza
South Africa,KwaZulu-Natal,4450,Kwadukuza
South Africa,KwaZulu-Natal,4458,Sunbury
South Africa,KwaZulu-Natal,4470,Mapumulo
South Africa,KwaZulu-Natal,4480,Darnall
South Africa,KwaZulu-Natal,4490,Mandeni
South Africa,KwaZulu-Natal,4491,Mandeni
South Africa,KwaZulu-Natal,4492,Mandeni
South Africa,KwaZulu-Natal,4493,Wangu
South Africa,KwaZulu-Natal,4601,Undetermined
South Africa,KwaZulu-Natal,4642,Port shepstone
South Africa,KwaZulu-Natal,4643,Harding
South Africa,KwaZulu-Natal,4680,Harding
South Africa,KwaZulu-Natal,4681,Harding
South Africa,KwaZulu-Natal,4682,Kwamachi
South Africa,KwaZulu-Natal,4683,Harding
South Africa,KwaZulu-Natal,4684,Harding
South Africa,KwaZulu-Natal,4685,Kokstad
South Africa,KwaZulu-Natal,4686,Stafford's post
South Africa,KwaZulu-Natal,4687,Harding
South Africa,KwaZulu-Natal,4688,Harding
South Africa,KwaZulu-Natal,4689,Harding
South Africa,KwaZulu-Natal,4690,Kwabhobhi
South Africa,KwaZulu-Natal,4691,Kwambotho
South Africa,KwaZulu-Natal,4693,Kokstad
South Africa,KwaZulu-Natal,4700,Kokstad
South Africa,KwaZulu-Natal,4706,Kokstad
South Africa,KwaZulu-Natal,4710,Kokstad
South Africa,KwaZulu-Natal,4720,Cedarville
South Africa,KwaZulu-Natal,4730,Matatiele
South Africa,KwaZulu-Natal,4731,Matatiele
South Africa,KwaZulu-Natal,4735,Mount ayliff
South Africa,KwaZulu-Natal,4736,Mount ayliff
South Africa,KwaZulu-Natal,4737,Mount ayliff
South Africa,KwaZulu-Natal,4738,Mount ayliff
South Africa,KwaZulu-Natal,4740,Maluti
South Africa,KwaZulu-Natal,4741,Ngonyameni
South Africa,KwaZulu-Natal,4742,Maluti
South Africa,KwaZulu-Natal,4743,Queen's mercy
South Africa,KwaZulu-Natal,4750,Magadla
South Africa,KwaZulu-Natal,4751,Magadla
South Africa,KwaZulu-Natal,4752,Magadla
South Africa,KwaZulu-Natal,4753,Magadla
South Africa,KwaZulu-Natal,4770,Mount fletcher
South Africa,KwaZulu-Natal,4771,Mount fletcher
South Africa,KwaZulu-Natal,4772,Mount fletcher
South Africa,KwaZulu-Natal,4773,Mount fletcher
South Africa,KwaZulu-Natal,4774,Mount fletcher
South Africa,KwaZulu-Natal,4776,Mount fletcher
South Africa,KwaZulu-Natal,4777,Mount fletcher
South Africa,KwaZulu-Natal,4778,Mount fletcher
South Africa,KwaZulu-Natal,4780,Mount fletcher
South Africa,KwaZulu-Natal,4781,Mount fletcher
South Africa,KwaZulu-Natal,4786,Mount fletcher
South Africa,KwaZulu-Natal,4788,Queen's mercy
South Africa,KwaZulu-Natal,4789,Mount fletcher
South Africa,KwaZulu-Natal,4790,Mount fletcher
South Africa,Eastern Cape,4800,Bizana
South Africa,Eastern Cape,4801,Redoubt
South Africa,Eastern Cape,4802,Bizana
South Africa,Eastern Cape,4803,Bizana
South Africa,Eastern Cape,4804,Bizana
South Africa,Eastern Cape,4810,Flagstaff
South Africa,Eastern Cape,4811,Flagstaff
South Africa,Eastern Cape,4812,Flagstaff
South Africa,Eastern Cape,4813,Flagstaff
South Africa,Eastern Cape,4814,Flagstaff
South Africa,Eastern Cape,4816,Ntabankulu
South Africa,Eastern Cape,4820,Lusikisiki
South Africa,Eastern Cape,4821,Dumabenshiya
South Africa,Eastern Cape,4822,Lusikisiki
South Africa,Eastern Cape,4824,Lusikisiki
South Africa,Eastern Cape,4825,Lusikisiki
South Africa,Eastern Cape,4826,Tshonya
South Africa,Eastern Cape,4827,Mgojweni
South Africa,Eastern Cape,4828,Lusikisiki
South Africa,Eastern Cape,4920,Kei road
South Africa,Eastern Cape,4930,Stutterheim
South Africa,Eastern Cape,4931,King william's town
South Africa,Eastern Cape,4932,Jersey valley
South Africa,Eastern Cape,4933,Nonkululeko
South Africa,Eastern Cape,4934,Stutterheim
South Africa,Eastern Cape,4935,Stutterheim
South Africa,Eastern Cape,4950,Komga
South Africa,Eastern Cape,4960,Butterworth
South Africa,Eastern Cape,4961,Butterworth
South Africa,Eastern Cape,4962,Ndabakazi
South Africa,Eastern Cape,4964,Ndabakazi
South Africa,Eastern Cape,4968,Butterworth
South Africa,Eastern Cape,4980,Kentani
South Africa,Eastern Cape,4982,Kentani
South Africa,Eastern Cape,4990,Ngqamakhwe
South Africa,Eastern Cape,4991,Nqamakwe
South Africa,Eastern Cape,4992,Nqamakwe
South Africa,Eastern Cape,4993,California
South Africa,Eastern Cape,5000,Dutywa
South Africa,Eastern Cape,5002,Idutywa
South Africa,Eastern Cape,5003,Idutywa
South Africa,Eastern Cape,5004,Idutywa
South Africa,Eastern Cape,5005,Idutywa
South Africa,Eastern Cape,5006,Idutywa
South Africa,Eastern Cape,5007,Idutywa
South Africa,Eastern Cape,5008,Mjanyana
South Africa,Eastern Cape,5009,Undetermined
South Africa,Eastern Cape,5010,Idutywa
South Africa,Eastern Cape,5011,Idutywa
South Africa,Eastern Cape,5012,Idutywa
South Africa,Eastern Cape,5013,Butterworth
South Africa,Eastern Cape,5014,Idutywa
South Africa,Eastern Cape,5015,Idutywa
South Africa,Eastern Cape,5016,Idutywa
South Africa,Eastern Cape,5017,Idutywa
South Africa,Eastern Cape,5018,Idutywa
South Africa,Eastern Cape,5019,Idutywa
South Africa,Eastern Cape,5021,Idutywa
South Africa,Eastern Cape,5024,Clarkebury
South Africa,Eastern Cape,5026,Clarkebury
South Africa,Eastern Cape,5035,Umtata
South Africa,Eastern Cape,5040,Willowvale
South Africa,Eastern Cape,5041,Willowvale
South Africa,Eastern Cape,5042,Willowvale
South Africa,Eastern Cape,5043,Willowvale
South Africa,Eastern Cape,5050,Engcobo
South Africa,Eastern Cape,5051,Engcobo
South Africa,Eastern Cape,5052,Engcobo
South Africa,Eastern Cape,5054,Engcobo
South Africa,Eastern Cape,5055,Engcobo
South Africa,Eastern Cape,5056,Engcobo
South Africa,Eastern Cape,5057,Engcobo
South Africa,Eastern Cape,5058,Engcobo
South Africa,Eastern Cape,5059,Qitsi
South Africa,Eastern Cape,5070,Elliotdale
South Africa,Eastern Cape,5072,Elliotdale
South Africa,Eastern Cape,5073,Elliotdale
South Africa,Eastern Cape,5075,Elliotdale
South Africa,Eastern Cape,5079,Mqanduli
South Africa,Eastern Cape,5080,Mqanduli
South Africa,Eastern Cape,5081,Mqanduli
South Africa,Eastern Cape,5082,Mqanduli
South Africa,Eastern Cape,5083,Mqanduli
South Africa,Eastern Cape,5084,Mqanduli
South Africa,Eastern Cape,5085,Mqanduli
South Africa,Eastern Cape,5086,Mount frere
South Africa,Eastern Cape,5087,Mount frere
South Africa,Eastern Cape,5088,Mount frere
South Africa,Eastern Cape,5089,Mount frere
South Africa,Eastern Cape,5090,Mount frere
South Africa,Eastern Cape,5091,Mount frere
South Africa,Eastern Cape,5092,Mount frere
South Africa,Eastern Cape,5093,Mount frere
South Africa,Eastern Cape,5094,Mount frere
South Africa,Eastern Cape,5095,Mount frere
South Africa,Eastern Cape,5096,Mount frere
South Africa,Eastern Cape,5097,Mount frere
South Africa,Eastern Cape,5099,Mthatha
South Africa,Eastern Cape,5100,Mthatha
South Africa,Eastern Cape,5101,Umtata
South Africa,Eastern Cape,5102,Umtata
South Africa,Eastern Cape,5103,Umtata
South Africa,Eastern Cape,5104,Umtata
South Africa,Eastern Cape,5105,Umtata
South Africa,Eastern Cape,5106,Umtata
South Africa,Eastern Cape,5107,Umtata
South Africa,Eastern Cape,5108,Umtata
South Africa,Eastern Cape,5109,Umtata
South Africa,Eastern Cape,5111,Umtata
South Africa,Eastern Cape,5112,Mahlungulu
South Africa,Eastern Cape,5113,Umtata
South Africa,Eastern Cape,5114,Umtata
South Africa,Eastern Cape,5115,Umtata
South Africa,Eastern Cape,5116,Umtata
South Africa,Eastern Cape,5117,Umtata
South Africa,Eastern Cape,5118,Elliotdale
South Africa,Eastern Cape,5119,Nqutyana
South Africa,Eastern Cape,5120,Port st johns
South Africa,Eastern Cape,5121,Port st johns
South Africa,Eastern Cape,5122,Port st johns
South Africa,Eastern Cape,5123,Ntsimbini
South Africa,Eastern Cape,5124,Ludome
South Africa,Eastern Cape,5127,Umtata
South Africa,Eastern Cape,5128,Phantsi kwentaba
South Africa,Eastern Cape,5129,Mqanduli
South Africa,Eastern Cape,5130,Tabankulu
South Africa,Eastern Cape,5131,Tabankulu
South Africa,Eastern Cape,5132,Tabankulu
South Africa,Eastern Cape,5133,Masincedane
South Africa,Eastern Cape,5134,Tabankulu
South Africa,Eastern Cape,5135,Tabankulu
South Africa,Eastern Cape,5136,Tabankulu
South Africa,Eastern Cape,5137,Ngozi
South Africa,Eastern Cape,5138,Bagqozini
South Africa,Eastern Cape,5139,Mnceba
South Africa,Eastern Cape,5140,Ngqeleni
South Africa,Eastern Cape,5141,Ngqeleni
South Africa,Eastern Cape,5142,Kwanyana
South Africa,Eastern Cape,5150,Ngqeleni
South Africa,Eastern Cape,5160,Libode
South Africa,Eastern Cape,5161,Libode
South Africa,Eastern Cape,5162,Libode
South Africa,Eastern Cape,5163,Libode
South Africa,Eastern Cape,5170,Tsolo
South Africa,Eastern Cape,5171,Tsolo
South Africa,Eastern Cape,5172,Sidwadweni
South Africa,Eastern Cape,5173,Nomvalo
South Africa,Eastern Cape,5174,Tsolo
South Africa,Eastern Cape,5180,Qumbu
South Africa,Eastern Cape,5181,Qumbu
South Africa,Eastern Cape,5182,Qumbu
South Africa,Eastern Cape,5183,Qumbu
South Africa,Eastern Cape,5184,Qumbu
South Africa,Eastern Cape,5185,Qumbu
South Africa,Eastern Cape,5186,Qumbu
South Africa,Eastern Cape,5187,Qumbu
South Africa,Eastern Cape,5188,Qumbu
South Africa,Eastern Cape,5189,Qumbu
South Africa,Eastern Cape,5190,Qumbu
South Africa,Eastern Cape,5191,Tyeni
South Africa,Eastern Cape,5200,East london
South Africa,Eastern Cape,5201,East london
South Africa,Eastern Cape,5204,East london
South Africa,Eastern Cape,5205,East london
South Africa,Eastern Cape,5206,East london
South Africa,Eastern Cape,5207,East london
South Africa,Eastern Cape,5208,East london
South Africa,Eastern Cape,5209,East london
South Africa,Eastern Cape,5210,East london
South Africa,Eastern Cape,5211,East london
South Africa,Eastern Cape,5212,East london
South Africa,Eastern Cape,5213,East london
South Africa,Eastern Cape,5214,East london
South Africa,Eastern Cape,5216,East london
South Africa,Eastern Cape,5217,East london
South Africa,Eastern Cape,5218,East london
South Africa,Eastern Cape,5219,East london
South Africa,Eastern Cape,5220,East london
South Africa,Eastern Cape,5221,Mdantsane
South Africa,Eastern Cape,5222,Igoda
South Africa,Eastern Cape,5241,East london
South Africa,Eastern Cape,5247,Cambridge
South Africa,Eastern Cape,5252,East london
South Africa,Eastern Cape,5253,East london
South Africa,Eastern Cape,5256,Gonubie
South Africa,Eastern Cape,5257,Gonubie
South Africa,Eastern Cape,5258,Gonubie
South Africa,Eastern Cape,5259,East london
South Africa,Eastern Cape,5260,East london
South Africa,Eastern Cape,5264,East london
South Africa,Eastern Cape,5265,East london
South Africa,Eastern Cape,5272,East london
South Africa,Eastern Cape,5275,East london
South Africa,Eastern Cape,5280,Macleantown
South Africa,Eastern Cape,5284,East london
South Africa,Eastern Cape,5288,East london
South Africa,Eastern Cape,5292,East london
South Africa,Eastern Cape,5310,Cathcart
South Africa,Eastern Cape,5311,Thomas river
South Africa,Eastern Cape,5319,Queenstown
South Africa,Eastern Cape,5320,Queenstown
South Africa,Eastern Cape,5321,Queenstown
South Africa,Eastern Cape,5322,Queenstown
South Africa,Eastern Cape,5323,Tylden
South Africa,Eastern Cape,5325,Bholothwa
South Africa,Eastern Cape,5326,Ezibeleni
South Africa,Eastern Cape,5327,Qamata
South Africa,Eastern Cape,5328,Queenstown
South Africa,Eastern Cape,5329,Cofimvaba
South Africa,Eastern Cape,5330,Queenstown
South Africa,Eastern Cape,5331,Cofimvaba
South Africa,Eastern Cape,5332,Lanti
South Africa,Eastern Cape,5341,Lady frere
South Africa,Eastern Cape,5360,Whittlesea
South Africa,Eastern Cape,5361,Hackney
South Africa,Eastern Cape,5362,Whittlesea
South Africa,Eastern Cape,5363,Kamastone
South Africa,Eastern Cape,5364,Whittlesea
South Africa,Eastern Cape,5365,Cradock
South Africa,Eastern Cape,5370,Tarkastad
South Africa,Eastern Cape,5375,Cofimvaba
South Africa,Eastern Cape,5376,Cofimvaba
South Africa,Eastern Cape,5377,Cofimvaba
South Africa,Eastern Cape,5380,Cofimvaba
South Africa,Eastern Cape,5381,Cofimvaba
South Africa,Eastern Cape,5382,Cofimvaba
South Africa,Eastern Cape,5400,Tsomo
South Africa,Eastern Cape,5401,Tsomo
South Africa,Eastern Cape,5402,Tsomo
South Africa,Eastern Cape,5403,Ncora
South Africa,Eastern Cape,5404,Tsomo
South Africa,Eastern Cape,5405,Tsomo
South Africa,Eastern Cape,5410,Lady frere
South Africa,Eastern Cape,5411,Lady frere
South Africa,Eastern Cape,5412,Lady frere
South Africa,Eastern Cape,5413,Askeaton
South Africa,Eastern Cape,5414,Lady frere
South Africa,Eastern Cape,5415,Lady frere
South Africa,Eastern Cape,5416,Lady frere
South Africa,Eastern Cape,5417,Lady frere
South Africa,Eastern Cape,5418,Lady frere
South Africa,Eastern Cape,5419,Lady frere
South Africa,Eastern Cape,5420,Dordrecht
South Africa,Eastern Cape,5425,Halseton
South Africa,Eastern Cape,5435,Dordrecht
South Africa,Eastern Cape,5436,Dordrecht
South Africa,Eastern Cape,5437,Rossouw
South Africa,Eastern Cape,5445,Indwe
South Africa,Eastern Cape,5446,Ida
South Africa,Eastern Cape,5455,Cala
South Africa,Eastern Cape,5460,Elliot
South Africa,Eastern Cape,5470,Ugie
South Africa,Eastern Cape,5480,Maclear
South Africa,Eastern Cape,5481,Maclear
South Africa,Eastern Cape,5483,Maclear
South Africa,Eastern Cape,5500,Molteno
South Africa,Eastern Cape,5501,Stormberg
South Africa,Eastern Cape,5600,King william's town
South Africa,Eastern Cape,5601,King william's town
South Africa,Eastern Cape,5602,Fort murray
South Africa,Eastern Cape,5604,Debe nek
South Africa,Eastern Cape,5605,Bisho
South Africa,Eastern Cape,5606,Bisho
South Africa,Eastern Cape,5607,King william's town
South Africa,Eastern Cape,5608,Bisho
South Africa,Eastern Cape,5609,King william's town
South Africa,Eastern Cape,5610,King william's town
South Africa,Eastern Cape,5611,King williams town
South Africa,Eastern Cape,5612,Peddie
South Africa,Eastern Cape,5613,Tshatshu
South Africa,Eastern Cape,5614,King williams town
South Africa,Eastern Cape,5619,Machibi
South Africa,Eastern Cape,5620,Bisho
South Africa,Eastern Cape,5630,Whittlesea
South Africa,Eastern Cape,5640,Peddie
South Africa,Eastern Cape,5641,Hamburg
South Africa,Eastern Cape,5643,Peddie
South Africa,Eastern Cape,5644,Peddie
South Africa,Eastern Cape,5645,Peddie
South Africa,Eastern Cape,5660,Berlin
South Africa,Eastern Cape,5661,Mncotsho
South Africa,Eastern Cape,5662,Mabaleni
South Africa,Eastern Cape,5663,Tshabo 1
South Africa,Eastern Cape,5664,Mbolompeni
South Africa,Eastern Cape,5670,Keiskammahoek
South Africa,Eastern Cape,5671,Bisho
South Africa,Eastern Cape,5672,Rabula
South Africa,Eastern Cape,5680,Keiskammahoek
South Africa,Eastern Cape,5685,Middledrift
South Africa,Eastern Cape,5686,Middledrift
South Africa,Eastern Cape,5687,Mbizana
South Africa,Eastern Cape,5688,East london
South Africa,Eastern Cape,5700,Alice
South Africa,Eastern Cape,5701,Alice
South Africa,Eastern Cape,5702,Alice
South Africa,Eastern Cape,5703,Alice
South Africa,Eastern Cape,5704,Khayalethu
South Africa,Eastern Cape,5705,Alice
South Africa,Eastern Cape,5706,Alice
South Africa,Eastern Cape,5707,Sigingqini
South Africa,Eastern Cape,5708,Alice
South Africa,Eastern Cape,5709,Sheshegu
South Africa,Eastern Cape,5710,Msobomvu
South Africa,Eastern Cape,5720,Fort beaufort
South Africa,Eastern Cape,5721,Hogsback
South Africa,Eastern Cape,5722,Ngcelwane
South Africa,Eastern Cape,5730,Fort beaufort
South Africa,Eastern Cape,5740,Eastern cape
South Africa,Eastern Cape,5750,Seymour
South Africa,Eastern Cape,5760,Adelaide
South Africa,Eastern Cape,5780,Bedford
South Africa,Eastern Cape,5800,Kommadagga
South Africa,Eastern Cape,5805,Grahamstad
South Africa,Eastern Cape,5810,Middleton
South Africa,Eastern Cape,5820,Cookhouse
South Africa,Eastern Cape,5821,Cookhouse
South Africa,Eastern Cape,5824,Cookhouse
South Africa,Eastern Cape,5825,Witmos
South Africa,Eastern Cape,5827,Onder-smoordrif
South Africa,Eastern Cape,5830,Cookhouse
South Africa,Eastern Cape,5850,Somerset east
South Africa,North West,5860,Pearston
South Africa,Eastern Cape,5870,Cradock
South Africa,Eastern Cape,5880,Cradock
South Africa,Eastern Cape,5881,Cradock
South Africa,Eastern Cape,5882,Cradock
South Africa,Eastern Cape,5883,Cradock
South Africa,Eastern Cape,5884,Cradock
South Africa,Eastern Cape,5900,Eastern cape
South Africa,Eastern Cape,5920,Steynsburg
South Africa,Eastern Cape,5930,Hofmeyr
South Africa,Eastern Cape,5950,Noupoort
South Africa,Eastern Cape,6000,Port elizabeth
South Africa,Eastern Cape,6001,Port elizabeth
South Africa,Eastern Cape,6002,Moffat place
South Africa,Eastern Cape,6003,Port elizabeth
South Africa,Eastern Cape,6004,Zwide
South Africa,Eastern Cape,6005,Port elizabeth
South Africa,Eastern Cape,6006,Port elizabeth
South Africa,Eastern Cape,6008,Port elizabeth
South Africa,Eastern Cape,6011,Emerald hill
South Africa,Eastern Cape,6012,Estadeal
South Africa,Eastern Cape,6013,Port elizabeth
South Africa,Eastern Cape,6014,Port elizabeth
South Africa,Eastern Cape,6015,Port elizabeth
South Africa,Eastern Cape,6016,Port elizabeth
South Africa,Eastern Cape,6017,Hunter's retreat
South Africa,Eastern Cape,6018,Port elizabeth
South Africa,Eastern Cape,6019,Port elizabeth
South Africa,Eastern Cape,6020,Gelvandale
South Africa,Eastern Cape,6021,Uitenhage
South Africa,Eastern Cape,6023,Clarendon marine
South Africa,Eastern Cape,6024,Gqebera
South Africa,Eastern Cape,6025,Linton grange
South Africa,Eastern Cape,6026,Port elizabeth
South Africa,Eastern Cape,6027,Port elizabeth
South Africa,Eastern Cape,6028,Bethelsdorp
South Africa,Eastern Cape,6029,Port elizabeth speed services
South Africa,Eastern Cape,6030,Boardwalk
South Africa,Eastern Cape,6031,Port elizabeth
South Africa,Eastern Cape,6032,Port elizabeth
South Africa,Eastern Cape,6033,Port elizabeth
South Africa,Eastern Cape,6045,Newton park
South Africa,Eastern Cape,6055,Port elizabeth
South Africa,Eastern Cape,6056,Port elizabeth
South Africa,Eastern Cape,6057,Port elizabeth
South Africa,Eastern Cape,6058,Port elizabeth
South Africa,Eastern Cape,6059,Port elizabeth
South Africa,Eastern Cape,6060,Port elizabeth
South Africa,Eastern Cape,6061,Port elizabeth
South Africa,Eastern Cape,6062,Port elizabeth
South Africa,Eastern Cape,6063,Cawood
South Africa,Eastern Cape,6065,Overbaakens
South Africa,Eastern Cape,6070,Emerald hill
South Africa,Eastern Cape,6100,Coega
South Africa,Eastern Cape,6105,Addo
South Africa,Eastern Cape,6107,Addo
South Africa,Eastern Cape,6109,Addo
South Africa,Eastern Cape,6115,Addo
South Africa,Eastern Cape,6120,Kirkwood
South Africa,Eastern Cape,6121,Kirkwood
South Africa,Eastern Cape,6125,Kirkwood
South Africa,Eastern Cape,6130,Paterson
South Africa,Eastern Cape,6131,Paterson
South Africa,Eastern Cape,6135,Alicedale
South Africa,Eastern Cape,6139,Grahamstad
South Africa,Eastern Cape,6140,Grahamstad
South Africa,Eastern Cape,6141,Grahamstad
South Africa,Eastern Cape,6142,Grahamstown
South Africa,Eastern Cape,6143,Grahamstown
South Africa,Eastern Cape,6144,Gwalana
South Africa,Eastern Cape,6145,Grahamstown
South Africa,Eastern Cape,6146,Grahamstown
South Africa,Eastern Cape,6148,Grahamstown north
South Africa,Eastern Cape,6150,Grahamstown
South Africa,Eastern Cape,6164,Undetermined
South Africa,Eastern Cape,6166,Bathurst
South Africa,Eastern Cape,6170,Port alfred
South Africa,Eastern Cape,6171,Port alfred
South Africa,Eastern Cape,6172,Port alfred
South Africa,Eastern Cape,6173,Port alfred
South Africa,Eastern Cape,6175,Colchester
South Africa,Eastern Cape,6177,Undetermined
South Africa,Eastern Cape,6180,Port elizabeth
South Africa,Eastern Cape,6185,Alexandria
South Africa,Eastern Cape,6186,Alexandria
South Africa,Eastern Cape,6187,Alexandria
South Africa,Eastern Cape,6188,Port elizabeth
South Africa,Eastern Cape,6189,Alexandria
South Africa,Eastern Cape,6190,Boesmansriviermond
South Africa,Eastern Cape,6191,Kenton on sea
South Africa,Eastern Cape,6200,New brighton
South Africa,Eastern Cape,6201,New brighton
South Africa,Eastern Cape,6202,New brighton
South Africa,Eastern Cape,6203,Joe slovo camp
South Africa,Eastern Cape,6204,Port elizabeth
South Africa,Eastern Cape,6205,Kadwezi
South Africa,Eastern Cape,6206,Sitofile
South Africa,Eastern Cape,6209,Port elizabeth
South Africa,Eastern Cape,6210,Port elizabeth
South Africa,Eastern Cape,6211,Motherwell
South Africa,Eastern Cape,6212,Port elizabeth
South Africa,Eastern Cape,6213,Port elizabeth
South Africa,Eastern Cape,6215,Port elizabeth
South Africa,Eastern Cape,6219,Despatch
South Africa,Eastern Cape,6220,Despatch
South Africa,Eastern Cape,6229,Uitenhage
South Africa,Eastern Cape,6230,Uitenhage
South Africa,Eastern Cape,6231,Uitenhage
South Africa,Eastern Cape,6232,Uitenhage
South Africa,Eastern Cape,6234,Uitenhage
South Africa,Eastern Cape,6236,Kleinpoort
South Africa,Eastern Cape,6237,Port elizabeth
South Africa,Eastern Cape,6238,Uitenhage
South Africa,Eastern Cape,6241,Gambleville
South Africa,Eastern Cape,6242,Kwanobuhle
South Africa,Eastern Cape,6250,Steytlerville
South Africa,Eastern Cape,6255,Klipplaat
South Africa,Eastern Cape,6265,Jansenville
South Africa,Eastern Cape,6270,Aberdeen
South Africa,Eastern Cape,6280,Graaff-reinet
South Africa,Eastern Cape,6281,Graaff-reinet
South Africa,Eastern Cape,6282,Adendorp
South Africa,Eastern Cape,6286,Graaff-reinet
South Africa,Eastern Cape,6300,Humansdorp
South Africa,Eastern Cape,6302,Humansdorp
South Africa,Eastern Cape,6303,Humansdorp
South Africa,Eastern Cape,6304,Humansdorp
South Africa,Eastern Cape,6306,Humansdorp
South Africa,Eastern Cape,6307,Humansdorp
South Africa,Eastern Cape,6308,Storms river
South Africa,Eastern Cape,6310,Humansdorp
South Africa,Eastern Cape,6311,Humansdorp
South Africa,Eastern Cape,6312,St francis bay
South Africa,Eastern Cape,6313,Humansdorp
South Africa,Eastern Cape,6320,Undetermined
South Africa,Eastern Cape,6330,Jeffreys bay
South Africa,Eastern Cape,6331,Jeffreys bay
South Africa,Eastern Cape,6332,Jeffreys bay
South Africa,Eastern Cape,6335,Patensie
South Africa,Eastern Cape,6350,Hankey
South Africa,Eastern Cape,6351,Hackney
South Africa,Eastern Cape,6360,Port elizabeth
South Africa,Eastern Cape,6365,Port elizabeth
South Africa,Eastern Cape,6370,Loerie
South Africa,Eastern Cape,6375,Humansdorp
South Africa,Eastern Cape,6385,Port elizabeth
South Africa,Eastern Cape,6390,Port elizabeth
South Africa,Eastern Cape,6400,Kareedouw
South Africa,Eastern Cape,6410,Joubertina
South Africa,Eastern Cape,6430,Krakeel river
South Africa,Eastern Cape,6435,Louterwater
South Africa,Eastern Cape,6440,Misgund
South Africa,Eastern Cape,6445,Willowmore
South Africa,Eastern Cape,6446,Willowmore
South Africa,Eastern Cape,6447,Willowmore
South Africa,Eastern Cape,6450,Rietbron
South Africa,Eastern Cape,6451,Willowmore
South Africa,Eastern Cape,6452,Willowmore
South Africa,Eastern Cape,6454,Willowmore
South Africa,Eastern Cape,6460,Uniondale
South Africa,Eastern Cape,6462,Uniondale
South Africa,Eastern Cape,6463,Uniondale
South Africa,Eastern Cape,6466,Uniondale
South Africa,Eastern Cape,6467,Uniondale
South Africa,Eastern Cape,6480,Uniondale
South Africa,Eastern Cape,6490,Uniondale
South Africa,Western Cape,6500,Mossel bay
South Africa,Western Cape,6501,Mossel bay
South Africa,Western Cape,6503,Mossel bay
South Africa,Western Cape,6504,Mossel bay
South Africa,Western Cape,6505,Mossel bay
South Africa,Western Cape,6506,Kwanonqaba
South Africa,Western Cape,6507,Mossel bay
South Africa,Western Cape,6510,Mossel bay
South Africa,Western Cape,6511,Mossel bay
South Africa,Western Cape,6520,Hartenbos
South Africa,Western Cape,6525,Great brak river
South Africa,Western Cape,6526,Great brak river
South Africa,Western Cape,6529,George
South Africa,Western Cape,6530,George
South Africa,Western Cape,6531,George
South Africa,Western Cape,6534,George
South Africa,Western Cape,6535,George
South Africa,Western Cape,6536,George
South Africa,Western Cape,6537,George
South Africa,Western Cape,6538,George
South Africa,Western Cape,6539,George
South Africa,Western Cape,6541,George
South Africa,Western Cape,6543,George speed services
South Africa,Western Cape,6544,George
South Africa,Western Cape,6545,Thembalethu
South Africa,Western Cape,6560,George
South Africa,Western Cape,6570,Knysna
South Africa,Western Cape,6571,Knysna
South Africa,Western Cape,6573,Sedgefield
South Africa,Western Cape,6576,Knysna
South Africa,Western Cape,6580,Knysna
South Africa,Western Cape,6583,Knysna
South Africa,Western Cape,6600,Plettenberg bay
South Africa,Western Cape,6601,Kwanokuthula
South Africa,Western Cape,6602,Plettenberg bay
South Africa,Western Cape,6603,Plettenberg bay
South Africa,Western Cape,6604,Plettenberg bay
South Africa,Western Cape,6605,Plettenberg bay
South Africa,Western Cape,6606,Plettenberg bay
South Africa,Western Cape,6615,George
South Africa,Western Cape,6620,Oudtshoorn
South Africa,Western Cape,6623,Oudtshoorn
South Africa,Western Cape,6624,Oudtshoorn
South Africa,Western Cape,6625,Oudshoorn
South Africa,Western Cape,6628,Oudtshoorn
South Africa,Western Cape,6631,Oudtshoorn
South Africa,Western Cape,6632,Oudtshoorn
South Africa,Western Cape,6633,Oudtshoorn
South Africa,Western Cape,6634,Oudtshoorn
South Africa,Western Cape,6650,Oudtshoorn
South Africa,Western Cape,6651,Oudtshoorn
South Africa,Western Cape,6655,Ladismith
South Africa,Western Cape,6656,Ladismith
South Africa,Western Cape,6660,Calitzdorp
South Africa,Western Cape,6665,Heidelberg wc
South Africa,Western Cape,6666,Heidelberg wc
South Africa,Western Cape,6667,Heidelberg wc
South Africa,Western Cape,6670,Riversdale
South Africa,Western Cape,6671,Riversdale
South Africa,Western Cape,6674,Stilbaai
South Africa,Western Cape,6675,Still bay
